index,unit2_pos,unit1_beam_32,unit1_beam_64
3922,"[0.3149013305446763, 0.8218562873617744]",30,60
3923,"[0.31157497382999116, 0.8243512974064635]",30,60
3924,"[0.30822992972981883, 0.8258483034474595]",31,62
3925,"[0.304866198230881, 0.8268463073802402]",31,62
3926,"[0.30148377933317777, 0.827345309417543]",31,62
3927,"[0.29808267304998726, 0.8268463073802402]",32,63
3928,"[0.2946628793547531, 0.8258483034474595]",32,62
3929,"[0.2910375242863773, 0.8258483034474595]",32,62
3930,"[0.6561332037589608, 0.7485029940476445]",8,2
3931,"[0.650321423234201, 0.7480039920812542]",2,2
3932,"[0.6444722678986321, 0.7475049901148638]",2,2
3933,"[0.638567050380045, 0.7470059880066486]",8,2
3934,"[0.6322880849127055, 0.7470059880066486]",2,2
3935,"[0.6261773060209768, 0.7490019960140349]",2,2
3936,"[0.6201039019267789, 0.7504990019841185]",2,3
3937,"[0.614030497832581, 0.7519960080251145]",3,4
3938,"[0.6079757811238704, 0.7529940120288077]",3,6
3939,"[0.6019210644284381, 0.753493013995198]",4,6
3940,"[0.5959037225305365, 0.7539920159615884]",5,10
3941,"[0.5898863806193568, 0.7544910179279787]",6,11
3942,"[0.5838877261202207, 0.7544910179279787]",6,11
3943,"[0.5776835102346647, 0.7539920159615884]",7,13
3944,"[0.5708065480599438, 0.7539920159615884]",8,16
3945,"[0.5639482732839882, 0.7539920159615884]",9,17
3946,"[0.5571273732922855, 0.7539920159615884]",10,20
3947,"[0.5503064733138608, 0.7539920159615884]",11,21
3948,"[0.5435042607209234, 0.7539920159615884]",12,22
3949,"[0.5367394229255169, 0.7539920159615884]",12,23
3950,"[0.5299745851433886, 0.7544910179279787]",14,27
3951,"[0.5232471221322348, 0.7544910179279787]",14,28
3952,"[0.5167625953050318, 0.7554890219316719]",15,29
3953,"[0.5100164449083907, 0.7549900199652815]",16,31
3954,"[0.5033076693092806, 0.7549900199652815]",17,34
3955,"[0.4966175810956577, 0.7549900199652815]",19,34
3956,"[0.4899648676928438, 0.7549900199652815]",19,38
3957,"[0.4833495290742827, 0.7554890219316719]",20,39
3958,"[0.476752877854487, 0.7554890219316719]",20,39
3959,"[0.47019360143222216, 0.7559880238980622]",21,42
3960,"[0.4636530124087228, 0.7559880238980622]",22,43
3961,"[0.4574674839219323, 0.7569860279726678]",23,44
3962,"[0.45180520257401785, 0.7559880238980622]",24,46
3963,"[0.4462176707946087, 0.7554890219316719]",24,47
3964,"[0.44072357602230505, 0.7549900199652815]",25,48
3965,"[0.4353229182172722, 0.7554890219316719]",25,49
3966,"[0.4299783226218139, 0.7559880238980622]",26,51
3967,"[0.42474585139239185, 0.7569860279726678]",26,51
3968,"[0.41956944235926613, 0.7584830339427514]",27,54
3969,"[0.4145051577187331, 0.7599800399837473]",28,55
3970,"[0.4096838092355944, 0.7599800399837473]",28,55
3971,"[0.405983704585435, 0.760978043916528]",28,55
3972,"[0.4023770369291028, 0.7614770459538309]",29,57
3973,"[0.39886380625331963, 0.7614770459538309]",30,58
3974,"[0.39542532515932005, 0.7619760479202212]",30,59
3975,"[0.3920802810591477, 0.7619760479202212]",30,59
3976,"[0.38882867393952436, 0.7614770459538309]",30,59
3977,"[0.38567050381372825, 0.760978043916528]",31,60
3978,"[0.38258708326971574, 0.7604790419501377]",30,60
3979,"[0.3799708476550047, 0.7589820359091417]",31,62
3980,"[0.3791299147769507, 0.7574850300099707]",31,62
3981,"[0.378158170134095, 0.7559880238980622]",32,62
3982,"[0.37703692630111574, 0.7539920159615884]",32,62
3983,"[0.3758035580755438, 0.7519960080251145]",31,62
3984,"[0.37443937808517014, 0.7495009980513377]",31,62
3985,"[0.3729443863034384, 0.7465069860402582]",32,62
3986,"[0.6509194199415824, 0.5479041916454287]",8,15
3987,"[0.6429025265351167, 0.5503992016901178]",2,2
3988,"[0.6356705038104087, 0.5543912175630656]",2,2
3989,"[0.6283076693076208, 0.5583832335069259]",2,2
3990,"[0.6208140230134748, 0.562375249592611]",2,3
3991,"[0.6131708775557616, 0.5658682634991684]",3,5
3992,"[0.6053969203199685, 0.5693612774766382]",4,7
3993,"[0.5974734638940519, 0.5723552893458929]",6,11
3994,"[0.5894191956900553, 0.5753493014987973]",6,11
3995,"[0.5812341157079788, 0.5783433133680518]",7,14
3996,"[0.5721333532660647, 0.5793413174426575]",9,17
3997,"[0.5630139034253853, 0.5803393214463506]",10,20
3998,"[0.5538944535714275, 0.5818363273455217]",11,22
3999,"[0.5447563163319826, 0.5828343313492148]",12,23
4000,"[0.5356181790925376, 0.5843313373902108]",14,28
4001,"[0.52644266706884, 0.5858283433602943]",15,30
4002,"[0.5172858424306296, 0.5878243513676807]",17,34
4003,"[0.5080916429948884, 0.5898203593041546]",19,38
4004,"[0.49889744355914706, 0.5918163672406285]",20,39
4005,"[0.49009567947092375, 0.5918163672406285]",21,41
4006,"[0.4803782329228628, 0.5933133732816245]",23,44
4007,"[0.4708476603358999, 0.5953093812180983]",23,46
4008,"[0.46152264912207874, 0.596307385292704]",25,49
4009,"[0.45236582448386836, 0.5978043912627875]",26,50
4010,"[0.4434145612187997, 0.5988023951955682]",28,54
4011,"[0.43463148452934175, 0.5993013973037834]",28,55
4012,"[0.42605396919974736, 0.5998003992701738]",28,55
4013,"[0.4176633278445292, 0.6002994012365642]",23,45
4014,"[0.4090484377306821, 0.6012974050984324]",29,58
4015,"[0.4012557930961235, 0.602295409173038]",29,57
4016,"[0.3937060846189594, 0.602295409173038]",31,61
4017,"[0.3863619375016587, 0.6012974050984324]",31,62
4018,"[0.37924203916954335, 0.6002994012365642]",32,62
4019,"[0.372346389596057, 0.5983033932291778]",26,62
4020,"[0.5572955598678963, 0.7080838323590022]",2,2
4021,"[0.5512221557736984, 0.7095808383290857]",8,15
4022,"[0.5448123785282789, 0.7110778443700817]",2,2
4023,"[0.5380662281316378, 0.7120758483028624]",2,3
4024,"[0.5305912692495355, 0.7140718563811612]",3,5
4025,"[0.5238824936371471, 0.7175648702877186]",3,4
4026,"[0.5169120944818771, 0.7210578842651885]",4,7
4027,"[0.5096800717571691, 0.724051896276268]",6,11
4028,"[0.5021677380775359, 0.7265469061791322]",6,11
4029,"[0.4943937808284646, 0.7290419162238214]",7,12
4030,"[0.486339512624468, 0.7310379240893828]",9,17
4031,"[0.4780236208643116, 0.7330339321676816]",9,17
4032,"[0.46942741814922995, 0.7345309382086775]",10,19
4033,"[0.4605695918647103, 0.7340319362422872]",11,22
4034,"[0.4517117655801906, 0.7345309382086775]",12,23
4035,"[0.44291000149196724, 0.7350299401041555]",14,27
4036,"[0.43412692480250936, 0.7355289420705459]",15,29
4037,"[0.4253812228973042, 0.7360279440369362]",17,32
4038,"[0.4166542084041426, 0.7360279440369362]",18,34
4039,"[0.40796456869523373, 0.7360279440369362]",19,37
4040,"[0.39931230378385574, 0.7360279440369362]",20,39
4041,"[0.39069741365673044, 0.7360279440369362]",21,42
4042,"[0.38234414709904313, 0.7375249501488447]",23,44
4043,"[0.37414037973147946, 0.7375249501488447]",23,45
4044,"[0.36608611151420467, 0.7375249501488447]",24,48
4045,"[0.3582000298990971, 0.738023952115235]",25,49
4046,"[0.3504634474475567, 0.7390219561898406]",26,52
4047,"[0.34287636417286166, 0.7400199601226213]",27,52
4048,"[0.33545746748705557, 0.7415169660927049]",28,55
4049,"[0.3282067573635821, 0.7430139721337008]",28,55
4050,"[0.32110554641695405, 0.7450099800701747]",28,55
4051,"[0.3142846464385294, 0.7470059880066486]",31,60
4052,"[0.3093698609615635, 0.7539920159615884]",30,59
4053,"[0.3046045746747212, 0.7604790419501377]",30,60
4054,"[0.3000261623489769, 0.7659680638640814]",31,62
4055,"[0.2955972492133562, 0.7709580838116349]",31,62
4056,"[0.29135521003883347, 0.7754491017927979]",31,62
4057,"[0.2872626700544343, 0.7789421157702677]",31,62
4058,"[0.28335700403113323, 0.7814371258149568]",31,62
4059,"[0.2796008371979557, 0.7834331337514308]",32,62
4060,"[0.27597548212957984, 0.7864271457625103]",32,62
4061,"[0.27597548212957984, 0.7884231536280717]",32,62
4062,"[0.5913439976035576, 0.8922155689484744]",2,2
4063,"[0.5855135296667542, 0.8917165669111716]",2,2
4064,"[0.5794588129713217, 0.8912175649447812]",2,2
4065,"[0.5731611601052168, 0.8912175649447812]",2,2
4066,"[0.5666579458792483, 0.8912175649447812]",2,2
4067,"[0.5598931080838419, 0.8917165669111716]",4,6
4068,"[0.5531282702884354, 0.8912175649447812]",4,6
4069,"[0.5470361787954721, 0.8947105789222511]",4,7
4070,"[0.5406637763475834, 0.8972055889669402]",4,10
4071,"[0.5339923755327259, 0.8997005988698045]",6,11
4072,"[0.527021976377456, 0.9021956087726688]",7,14
4073,"[0.5197712662539825, 0.9036926148136647]",8,14
4074,"[0.5122402451755839, 0.9051896207837482]",9,17
4075,"[0.5044289131422598, 0.9066866267538318]",9,17
4076,"[0.4962998953432015, 0.9071856287202221]",11,20
4077,"[0.4890304978342408, 0.9086826347612181]",12,23
4078,"[0.4813312901802313, 0.9096806387649112]",13,26
4079,"[0.4736133951274563, 0.9106786426976919]",14,27
4080,"[0.4659141874734468, 0.9116766467722976]",15,29
4081,"[0.4581776050219064, 0.9126746507050784]",17,33
4082,"[0.4504597099691314, 0.9141716566751619]",18,35
4083,"[0.442723127517591, 0.9151696607497675]",19,37
4084,"[0.4349865450660506, 0.916666666719851]",20,39
4085,"[0.4272499626277884, 0.9181636726190221]",20,39
4086,"[0.4190648826457119, 0.9196606787309305]",22,42
4087,"[0.4111788010173262, 0.9206586826637112]",22,43
4088,"[0.40340484376825486, 0.9221556886337947]",23,45
4089,"[0.3957803857093071, 0.9231536925665754]",24,48
4090,"[0.38830542681392655, 0.9241516965702686]",25,49
4091,"[0.38094259231113864, 0.9251497006448742]",26,51
4092,"[0.37372925698519605, 0.9256487026112646]",26,51
4093,"[0.3666654208360988, 0.9266467066149577]",27,54
4094,"[0.3597137090663161, 0.9271457085813481]",28,55
4095,"[0.3527059351135152, 0.9276447105477384]",28,55
4096,"[0.3467259679998664, 0.9301397205924277]",29,57
4097,"[0.34095156225935924, 0.9326347305662044]",30,59
4098,"[0.3353640304932284, 0.9346307386445031]",30,59
4099,"[0.3299633727014737, 0.9356287425063714]",30,60
4100,"[0.32476827626958255, 0.9361277444727617]",31,61
4101,"[0.3197787412108331, 0.9361277444727617]",31,62
4102,"[0.31497608012645983, 0.9356287425063714]",31,62
4103,"[0.3103602930164629, 0.9346307386445031]",32,62
4104,"[0.30589400508331127, 0.9341317365362879]",32,62
4105,"[0.30193227687699203, 0.9326347305662044]",32,62
4106,"[0.6549185229454325, 0.43612774457913045]",8,2
4107,"[0.64912542980616, 0.4381237525156043]",8,15
4108,"[0.6432575870851037, 0.43962075855660027]",2,2
4109,"[0.6373149947689858, 0.4416167664930742]",2,3
4110,"[0.6312976528578061, 0.4431137724631577]",2,3
4111,"[0.6252055613648428, 0.44510978047054406]",3,4
4112,"[0.6189639706950342, 0.4471057884070179]",3,6
4113,"[0.613283001935076, 0.44860279437710143]",3,5
4114,"[0.6075272835933343, 0.4496007984517071]",3,5
4115,"[0.6016781282710436, 0.4510978044217906]",5,10
4116,"[0.5957729107524565, 0.4520958083545713]",6,11
4117,"[0.5897555688412769, 0.45309381242917696]",6,11
4118,"[0.583682164747079, 0.4535928143955673]",7,14
4119,"[0.5775153236590539, 0.45409181636195767]",8,14
4120,"[0.5712737330025235, 0.45459081839926047]",9,16
4121,"[0.5644341456120552, 0.45459081839926047]",9,17
4122,"[0.5576506204178833, 0.45459081839926047]",11,20
4123,"[0.5508857826224768, 0.4550898203656508]",11,22
4124,"[0.5441770070233666, 0.4550898203656508]",12,23
4125,"[0.5375056062217873, 0.4550898203656508]",13,25
4126,"[0.5308715802044608, 0.4550898203656508]",14,26
4127,"[0.5242562415858996, 0.4550898203656508]",15,28
4128,"[0.5176969651636348, 0.4550898203656508]",16,32
4129,"[0.5111750635389009, 0.45459081839926047]",17,33
4130,"[0.5048774106727959, 0.45409181636195767]",19,34
4131,"[0.49749588877124257, 0.45459081839926047]",19,38
4132,"[0.49022649124900364, 0.45459081839926047]",20,39
4133,"[0.48305053072059195, 0.4550898203656508]",22,40
4134,"[0.4759866945714948, 0.4550898203656508]",22,44
4135,"[0.4690162954029466, 0.4550898203656508]",28,56
4136,"[0.4621393332282256, 0.45558882247386606]",25,48
4137,"[0.4553558080473319, 0.45558882247386606]",25,49
4138,"[0.4486844072324744, 0.45558882247386606]",24,47
4139,"[0.44201300643089514, 0.4565868264066468]",25,49
4140,"[0.43534160561603763, 0.4565868264066468]",26,51
4141,"[0.4288010165925383, 0.45708582837303713]",26,52
4142,"[0.4223725519483534, 0.45708582837303713]",28,55
4143,"[0.41609358648101386, 0.45708582837303713]",28,55
4144,"[0.4099454327917542, 0.45708582837303713]",30,59
4145,"[0.40392809089385273, 0.4565868264066468]",30,59
4146,"[0.3980415607740311, 0.4565868264066468]",30,59
4147,"[0.39230452981777664, 0.4560878244402564]",31,62
4148,"[0.38681043504547297, 0.4560878244402564]",30,60
4149,"[0.3810360292916876, 0.4560878244402564]",12,10
4150,"[0.37554193451938395, 0.4550898203656508]",30,59
4151,"[0.3703281506887274, 0.45409181636195767]",31,62
4152,"[0.36541336522503964, 0.4520958083545713]",31,62
4153,"[0.3607975781150427, 0.45009980041809744]",32,62
4154,"[0.35646210195997097, 0.4481037924816235]",32,62
4155,"[0.35240693675982454, 0.44510978047054406]",32,62
4156,"[0.629914785468667, 0.616267465012005]",8,2
4157,"[0.6230378232806678, 0.6187624750566942]",2,2
4158,"[0.6160113619291016, 0.6217564870677738]",2,2
4159,"[0.6088727761982208, 0.624251496970638]",2,4
4160,"[0.6015846912772164, 0.6272455089817175]",2,3
4161,"[0.5941657945914104, 0.6307385229591873]",3,6
4162,"[0.5866160861142462, 0.6337325349702668]",4,6
4163,"[0.5793280011932419, 0.6347305389030475]",4,8
4164,"[0.5724510390185209, 0.6387225549178203]",6,11
4165,"[0.5652937658888747, 0.6422155688952901]",7,13
4166,"[0.5578374943922595, 0.6452095809063696]",8,14
4167,"[0.5501009119407191, 0.6482035929174491]",9,17
4168,"[0.5420840185342535, 0.6501996008539229]",9,17
4169,"[0.5337868141728624, 0.6521956087903968]",11,21
4170,"[0.5251906114445026, 0.6536926148313928]",12,22
4171,"[0.5163140977744957, 0.6546906187641736]",14,26
4172,"[0.5086522649047389, 0.6472055888428435]",15,29
4173,"[0.5002989983470516, 0.6487025948838394]",16,31
4174,"[0.49194573178936435, 0.6501996008539229]",17,33
4175,"[0.48362984002920795, 0.6511976047867037]",19,36
4176,"[0.47535132306658245, 0.6516966068240065]",20,38
4177,"[0.4670914934894442, 0.6521956087903968]",20,39
4178,"[0.458869038723115, 0.6526946107567873]",20,39
4179,"[0.45066527134227313, 0.6526946107567873]",22,44
4180,"[0.4424988787589621, 0.6521956087903968]",22,48
4181,"[0.43429511137812016, 0.6546906187641736]",23,46
4182,"[0.4264650919460307, 0.6536926148313928]",25,48
4183,"[0.4187658842920212, 0.6531936128650024]",26,52
4184,"[0.41121617581485703, 0.6526946107567873]",26,52
4185,"[0.4038159665145382, 0.6521956087903968]",28,55
4186,"[0.3965278815935339, 0.6521956087903968]",27,53
4187,"[0.3893892958626531, 0.6521956087903968]",29,56
4188,"[0.38238152189657404, 0.6521956087903968]",29,57
4189,"[0.3755232471206185, 0.6521956087903968]",30,59
4190,"[0.3687397219264466, 0.6516966068240065]",31,60
4191,"[0.3659739871348902, 0.6506986028203133]",30,60
4192,"[0.3631148153627848, 0.6497005987457077]",30,59
4193,"[0.36014351921136495, 0.6482035929174491]",31,62
4194,"[0.35704141126858696, 0.6472055888428435]",31,62
4195,"[0.35384586634525994, 0.6457085828727599]",32,62
4196,"[0.35053819704261846, 0.6437125748653736]",31,62
4197,"[0.3471184033473843, 0.6422155688952901]",32,63
4198,"[0.34358648527283575, 0.6402195608879038]",32,63
4199,"[0.34042831514703964, 0.6377245509850394]",32,62
4200,"[0.5734975332564384, 0.5588822354733162]",8,2
4201,"[0.5671064434097843, 0.5633732534544792]",2,2
4202,"[0.5605097921899886, 0.5678642715065547]",2,2
4203,"[0.554081327559082, 0.5723552893458929]",2,2
4204,"[0.5475781133198353, 0.5768463073979683]",2,3
4205,"[0.5410188368975705, 0.580838323412741]",4,4
4206,"[0.5343848108802439, 0.5848303393566012]",3,6
4207,"[0.5276947226798991, 0.588323353334071]",4,7
4208,"[0.5209298848844927, 0.5918163672406285]",6,11
4209,"[0.5141089848927899, 0.594810379251708]",6,10
4210,"[0.5072320227180689, 0.5978043912627875]",7,13
4211,"[0.499383315887214, 0.6017964072066477]",7,14
4212,"[0.4918336074100499, 0.6032934131767312]",9,16
4213,"[0.4842278367498676, 0.6037924151431215]",9,17
4214,"[0.4765846912788762, 0.6047904192177272]",11,20
4215,"[0.46890417102363213, 0.6052894211841175]",12,22
4216,"[0.4611675885720917, 0.605788423150508]",12,23
4217,"[0.4533936313362986, 0.6062874251168983]",14,27
4218,"[0.44558229928969645, 0.6067864271542011]",15,29
4219,"[0.4377149050600761, 0.6067864271542011]",15,30
4220,"[0.43005307220359745, 0.6092814371988903]",17,33
4221,"[0.42218567797397716, 0.6097804391652806]",18,36
4222,"[0.41441172073818405, 0.6107784430980613]",20,39
4223,"[0.40669382568540907, 0.6112774450644517]",20,39
4224,"[0.3990506802144177, 0.6122754490681448]",22,43
4225,"[0.3914822843517663, 0.6132734531427505]",21,41
4226,"[0.3839886380576203, 0.6137724551091408]",22,43
4227,"[0.3765510539730488, 0.614770459112834]",22,44
4228,"[0.3692069068557481, 0.6157684630456147]",24,48
4229,"[0.3624794438578725, 0.6157684630456147]",25,49
4230,"[0.35513529675385, 0.6172654690866107]",26,52
4231,"[0.34809014800351823, 0.6187624750566942]",27,52
4232,"[0.34132531020811174, 0.6197604791312998]",28,54
4233,"[0.3348407833676305, 0.6202594810267777]",28,54
4234,"[0.3286552548941182, 0.620758482993168]",28,55
4235,"[0.3227687247742966, 0.620758482993168]",28,55
4236,"[0.31716250560940024, 0.6202594810267777]",29,58
4237,"[0.31185528479819463, 0.6197604791312998]",30,59
4238,"[0.3068470623406797, 0.6177644711239135]",30,60
4239,"[0.3031282702917549, 0.6212574849595585]",30,62
4240,"[0.29950291523665723, 0.624251496970638]",31,62
4241,"[0.2959709971621086, 0.6262475049780243]",31,62
4242,"[0.29253251606810904, 0.6272455089817175]",31,62
4243,"[0.2891874719679367, 0.6272455089817175]",31,62
4244,"[0.28593586484831335, 0.6267465070153271]",32,62
4245,"[0.28277769472251724, 0.6252495010452436]",32,63
4246,"[0.27971296157727016, 0.6227544910714669]",32,62
4247,"[0.537449544025491, 0.5568862276077547]",8,2
4248,"[0.5308528928056954, 0.5588822354733162]",2,2
4249,"[0.5240880550102888, 0.560878243551615]",2,2
4250,"[0.5171550306392715, 0.5628742515590013]",2,2
4251,"[0.5100538197059217, 0.5648702594954752]",2,4
4252,"[0.5027844221836827, 0.5668662674319491]",3,4
4253,"[0.495346838085833, 0.5688622754393354]",3,5
4254,"[0.4881895649561868, 0.5703592815512438]",4,6
4255,"[0.48275153236690127, 0.5753493014987973]",4,7
4256,"[0.47699581402515956, 0.5793413174426575]",6,11
4257,"[0.4708663477346654, 0.582335329311912]",6,10
4258,"[0.4644005082929496, 0.5848303393566012]",7,14
4259,"[0.4575982957132904, 0.5863273453266847]",8,14
4260,"[0.450441022570366, 0.5873253492594654]",9,16
4261,"[0.4429286888907327, 0.586826347293075]",9,17
4262,"[0.4350986694586433, 0.5858283433602943]",11,20
4263,"[0.42764239796202813, 0.5848303393566012]",11,22
4264,"[0.4206906862055236, 0.5848303393566012]",12,23
4265,"[0.41386978621382076, 0.585329341393904]",14,26
4266,"[0.4071423232159452, 0.585329341393904]",15,28
4267,"[0.4005082971986186, 0.585329341393904]",15,29
4268,"[0.39398639557388465, 0.585329341393904]",17,33
4269,"[0.3875766183284652, 0.5848303393566012]",17,34
4270,"[0.38127896546236023, 0.5848303393566012]",19,37
4271,"[0.37507474959008247, 0.5843313373902108]",20,38
4272,"[0.36823516219961416, 0.5843313373902108]",20,39
4273,"[0.3616011361955658, 0.5863273453266847]",21,41
4274,"[0.3550979219563191, 0.5878243513676807]",22,43
4275,"[0.34876289430596147, 0.5893213573377643]",23,45
4276,"[0.3425586784204055, 0.5908183633787603]",23,46
