index,unit2_pos,unit1_beam_32,unit1_beam_64
94,"[0.6700553146972917, 0.5449101796343492]",11,21
5505,"[0.2017304529822756, 0.3782435130740512]",31,62
4465,"[0.3059313798808421, 0.23602794414330489]",31,62
4299,"[0.5917924951340937, 0.5548902195294559]",2,3
3531,"[0.4162057108603283, 0.9001996008361949]",26,52
2079,"[0.5045784123191052, 0.8113772455002772]",28,55
860,"[0.3880811780552976, 0.6941117765200352]",32,62
3244,"[0.5929698011633693, 0.6172654690866107]",12,23
280,"[0.6739609807073146, 0.6726546906179133]",22,43
3795,"[0.2667252205108204, 0.6996007984339789]",32,63
2707,"[0.603210494837028, 0.5998003992701738]",19,34
1940,"[0.6264389295771365, 0.6137724551091408]",22,44
3596,"[0.5435416355184544, 0.6876247505314859]",2,3
5666,"[0.32796382119290957, 0.3238522954046169]",30,59
1957,"[0.5032889819105151, 0.6556886227678668]",31,62
5323,"[0.23030348333112058, 0.6756487026289927]",30,58
862,"[0.3804006578000535, 0.6906187625425654]",32,63
3670,"[0.2936350725023229, 0.773453093856324]",31,62
939,"[0.8124906562964679, 0.5239520958404424]",21,42
3405,"[0.3449319778777221, 0.7569860279726678]",30,59
5664,"[0.3412318732275627, 0.3148702595132033]",27,54
7,"[0.9258110330357139, 0.6786427144982473]",3,6
1064,"[0.607639407985927, 0.5494011976155122]",9,16
3197,"[0.4518425773582705, 0.8627744511586319]",11,22
4081,"[0.4581776050219064, 0.9126746507050784]",17,33
4182,"[0.4264650919460307, 0.6536926148313928]",25,48
225,"[0.8134624009526018, 0.5778443114016615]",2,2
1524,"[0.8327851696826873, 0.7145708583475516]",11,20
437,"[0.693059500665493, 0.5159680638818096]",17,34
5413,"[0.2108499028229551, 0.5698602794430285]",26,52
1044,"[0.5975669008746008, 0.5668662674319491]",29,56
1359,"[0.7679585887297533, 0.7105788424036914]",17,34
3820,"[0.3900433547530527, 0.6037924151431215]",20,39
5008,"[0.5186500224210033, 0.4985029940653727]",7,13
603,"[0.6773994618013142, 0.6726546906179133]",20,39
4615,"[0.5322170728093472, 0.34930139717968667]",30,59
2972,"[0.6020145014222652, 0.5943113772853176]",22,43
5596,"[0.5328150695167286, 0.3213572855017527]",3,5
1339,"[0.8989011810442115, 0.6801397206101557]",2,3
4092,"[0.37372925698519605, 0.9256487026112646]",26,51
4161,"[0.5941657945914104, 0.6307385229591873]",3,6
1854,"[0.6069292868859529, 0.7000998004712817]",25,48
2752,"[0.5370757960767385, 0.82285429143638]",22,44
4047,"[0.34287636417286166, 0.7400199601226213]",27,52
1309,"[0.7429174764554569, 0.7115768463364721]",18,34
2080,"[0.49927119150789956, 0.8098802396011061]",30,60
3627,"[0.33704589624933634, 0.6766467067035984]",30,60
4983,"[0.47791149648499714, 0.5009980039682369]",22,44
3830,"[0.31985349080589487, 0.6167664671202203]",28,55
2105,"[0.5957915981379438, 0.861277445117636]",6,11
1932,"[0.6938256839617635, 0.5938123752480148]",13,25
2350,"[0.6284571684844662, 0.7200598802614954]",9,16
4768,"[0.5243496785797268, 0.30638722558818005]",7,14
465,"[0.8319255494058679, 0.6322355289292708]",2,2
569,"[0.5804492450262211, 0.6097804391652806]",31,62
726,"[0.6792308267209893, 0.7679640719423803]",7,13
5171,"[0.45933622363913834, 0.562375249592611]",2,2
1819,"[0.6482658095293405, 0.6027944112103408]",28,55
1527,"[0.8092016743925918, 0.7235528942389652]",14,27
3553,"[0.6155628643985654, 0.7300399201566021]",4,7
396,"[0.6836784272686538, 0.6896207584679598]",17,34
2280,"[0.4803969203083501, 0.8632734531250223]",24,47
4899,"[0.5036066676629712, 0.4995009979981534]",21,42
814,"[0.6277657347832575, 0.6821357286175421]",2,3
2102,"[0.611320825237321, 0.8587824352147717]",4,6
1144,"[0.6545821497942109, 0.5668662674319491]",2,2
1036,"[0.6456495739279077, 0.5643712575290848]",22,44
2681,"[0.5421027059330189, 0.6731536925843036]",30,59
26,"[0.7756577963837628, 0.6661676647002763]",22,42
1824,"[0.6129279413983671, 0.6117764471017545]",30,59
2685,"[0.5219950665211757, 0.630239520992797]",32,63
5894,"[0.504746598894716, 0.1561876247697133]",7,14
5345,"[0.3981349977545801, 0.5923153692070189]",9,17
4584,"[0.5500261623589355, 0.4066866267183756]",26,51
1816,"[0.6692517566167686, 0.5958083831844887]",25,48
2604,"[0.840540439519715, 0.7305389221229924]",2,4
1963,"[0.7010390192877061, 0.6501996008539229]",2,3
5241,"[0.18760278068408118, 0.5499001995819026]",28,55
774,"[0.5726939751759152, 0.8083832334891977]",10,19
5705,"[0.26919195694868614, 0.34930139717968667]",27,54
2719,"[0.51797727611856, 0.6192614771649094]",28,55
4870,"[0.4462924203896705, 0.5034930140129261]",30,59
4179,"[0.45066527134227313, 0.6526946107567873]",22,44
3710,"[0.2852818059446356, 0.9181636726190221]",30,59
3768,"[0.47208102854819367, 0.6836327345167131]",7,14
202,"[0.7158207504763, 0.5613772455180053]",15,29
4710,"[0.39385558379580476, 0.3303393213931663]",31,62
2071,"[0.5523620870054431, 0.8158682634814403]",24,47
1987,"[0.5148938555878257, 0.6751497006626024]",26,51
5276,"[0.31301390341542656, 0.596307385292704]",20,39
5586,"[0.34229705486424566, 0.2694610778770075]",31,62
2683,"[0.5320488862337364, 0.6541916167977831]",32,63
5591,"[0.5666392584804829, 0.30738522966278564]",2,3
4554,"[0.8139295858819032, 0.3458083832022168]",3,5
791,"[0.47206234114942824, 0.8068862275900266]",24,48
2347,"[0.6482097473463223, 0.7145708583475516]",6,11
140,"[0.5940162954012868, 0.6212574849595585]",25,49
1887,"[0.7515510539680694, 0.625748503011634]",11,20
339,"[0.7372178202967333, 0.5628742515590013]",7,13
261,"[0.8582934668862853, 0.6432135728989833]",2,2
37,"[0.7025526984549251, 0.644211576831764]",29,58
720,"[0.7228472118411445, 0.7664670659013842]",2,3
5765,"[0.5373000448486457, 0.07435129738873539]",2,2
3280,"[0.6115076991984191, 0.6247504990788532]",4,6
377,"[0.8133502765732873, 0.6961077844565091]",2,2
2583,"[0.14628494542618087, 0.6127744511763601]",16,32
4684,"[0.5404208401769108, 0.34780439120960316]",15,29
5147,"[0.21210195843401428, 0.777944111837487]",19,37
303,"[0.7779937210302703, 0.6377245509850394]",7,13
1076,"[0.5279376588372936, 0.5578842315405355]",20,39
5091,"[0.28466512183848874, 0.7569860279726678]",8,16
4653,"[0.47206234114942824, 0.4321357286352702]",28,55
4458,"[0.3349529077602232, 0.24001996015807756]",30,59
2408,"[0.41807445059081255, 0.7644710578230854]",19,36
363,"[0.5962027208842272, 0.5698602794430285]",28,55
5150,"[0.19386305875265528, 0.7789421157702677]",21,41
1566,"[0.8422596800733538, 0.6761477045953831]",9,17
3594,"[0.5562677530287442, 0.6856287425950119]",2,2
3588,"[0.381353715057422, 0.7500000000177282]",32,63
3677,"[0.521471819408856, 0.8937125748476455]",2,2
954,"[0.7137277620004651, 0.5314371257617725]",31,62
482,"[0.7397593063163825, 0.6252495010452436]",12,22
4003,"[0.5080916429948884, 0.5898203593041546]",19,38
5868,"[0.39613544625929414, 0.1961077844919653]",23,44
3492,"[0.3188256839534646, 0.8502994011479236]",28,55
3623,"[0.3622365077004781, 0.6791417166064626]",28,55
3380,"[0.5331888174654811, 0.7145708583475516]",7,13
5366,"[0.2630624906581919, 0.639720558850601]",26,51
710,"[0.5414112722318102, 0.605788423150508]",31,62
3027,"[0.564247271637679, 0.7250499002090487]",21,42
4464,"[0.30707131111258684, 0.2345309381023089]",32,62
5607,"[0.45180520257401785, 0.3428143712620498]",12,24
3435,"[0.4714643444420468, 0.7859281437252075]",19,36
131,"[0.6779227089269121, 0.6072854291205915]",14,28
4761,"[0.5681716250597455, 0.28842315366352794]",2,3
4699,"[0.44068620122477414, 0.3393213572845799]",27,54
3884,"[0.5740207803820362, 0.739520958156231]",8,15
5496,"[0.26756615338887446, 0.3198602794607567]",25,49
491,"[0.6905927642409055, 0.6292415169181913]",20,38
90,"[0.7086447899478884, 0.540918163690489]",6,10
1636,"[0.7431604126128513, 0.6721556886515229]",24,48
1993,"[0.4776498729155591, 0.6771457086699887]",31,62
2740,"[0.6285319180662498, 0.8078842315228073]",9,17
352,"[0.6595903722517258, 0.5663672654655587]",19,38
2235,"[0.44644191956651585, 0.8408183632901196]",29,58
3887,"[0.5543803258994945, 0.7495009980513377]",2,2
2689,"[0.7244543280021908, 0.5648702594954752]",2,2
4499,"[0.33355135297231864, 0.3612774450821798]",28,55
4216,"[0.4611675885720917, 0.605788423150508]",12,23
1943,"[0.6017715652515927, 0.6252495010452436]",25,49
400,"[0.6595343100554295, 0.6871257485650955]",22,42
3383,"[0.5100351323071561, 0.7200598802614954]",10,19
5825,"[0.40467558677807947, 0.4301397205569714]",22,43
5936,"[0.492898789060011, 0.022455089763990254]",9,17
1050,"[0.5649013305413567, 0.5613772455180053]",31,62
3511,"[0.5669195694354081, 0.8702594810090496]",6,11
1822,"[0.6268874271209508, 0.6077844312288067]",29,57
1101,"[0.621486769315918, 0.7574850300099707]",2,2
3316,"[0.3730751980815183, 0.6706586826814394]",31,60
3337,"[0.5454477500331912, 0.6731536925843036]",9,17
2025,"[0.6171512931608463, 0.827345309417543]",21,42
5283,"[0.2627074301082049, 0.616267465012005]",26,51
2944,"[0.5339363133497078, 0.7824351297477375]",31,62
422,"[0.8195171176480341, 0.5024950100092329]",2,2
1402,"[0.7900097174405861, 0.6771457086699887]",14,27
2757,"[0.4982807594530002, 0.8243512974064635]",26,51
2084,"[0.4800044849741103, 0.8013972056760829]",30,60
964,"[0.7956346240042479, 0.47754491012964106]",2,3
1102,"[0.6147406189192769, 0.7599800399837473]",2,6
4468,"[0.5468679922198613, 0.34530938123582644]",2,2
4673,"[0.6194498430231011, 0.33333333340424576]",6,11
5114,"[0.1797540738532263, 0.8048902196535528]",28,55
436,"[0.701749140374402, 0.514471057911726]",16,31
2304,"[0.6910786365689725, 0.6447105787981543]",3,6
5569,"[0.4645873822673258, 0.2160678642821789]",19,38
830,"[0.5411683360744158, 0.6906187625425654]",14,26
789,"[0.4831813424986719, 0.8068862275900266]",23,45
4426,"[0.5835326655702336, 0.1806387225410899]",2,2
2875,"[0.8168074450527741, 0.9256487026112646]",12,22
457,"[0.5635371505377049, 0.5274451098179124]",31,62
4835,"[0.3997234265301391, 0.4326347306016606]",30,60
2074,"[0.5318246374618292, 0.816866267414221]",25,48
3774,"[0.4178502018189054, 0.6906187625425654]",15,29
5487,"[0.33766258035548324, 0.3008982036742363]",15,28
1106,"[0.5871953954228621, 0.7674650699759898]",6,10
4176,"[0.47535132306658245, 0.6516966068240065]",20,38
1771,"[0.590914187471787, 0.7110778443700817]",24,46
399,"[0.665458214972782, 0.6876247505314859]",20,39
5395,"[0.32590820750132726, 0.5548902195294559]",10,19
798,"[0.43425773658058925, 0.8068862275900266]",29,58
4994,"[0.38901554791390064, 0.5099800398596506]",31,62
4837,"[0.3916504709140989, 0.4316367265270549]",31,62
5701,"[0.29735386455124774, 0.33732534927719354]",23,46
4937,"[0.5100538197059217, 0.5019960080428426]",16,31
4205,"[0.5410188368975705, 0.580838323412741]",4,4
1459,"[0.715858125273831, 0.6492015967793173]",27,53
1665,"[0.9029002840480616, 0.7774451098001842]",2,3
1335,"[0.9263529675600771, 0.6771457086699887]",2,2
756,"[0.46817536253817077, 0.7634730538903047]",32,62
66,"[0.6678315144300986, 0.6192614771649094]",20,39
178,"[0.6086859022238446, 0.6272455089817175]",28,55
3936,"[0.6201039019267789, 0.7504990019841185]",2,3
3216,"[0.3247309014720517, 0.8662674651361019]",28,55
2810,"[0.3563873523649092, 0.782934131714128]",32,62
27,"[0.7682015248871477, 0.6656686627338859]",22,44
526,"[0.7770406637729019, 0.66417165669289]",4,7
4585,"[0.5432239497659982, 0.4071856288265908]",32,62
4462,"[0.31262146808118685, 0.2335329341695282]",31,60
2370,"[0.48931080878916605, 0.7355289420705459]",26,50
2601,"[0.006970399168548183, 0.610279441131671]",32,63
665,"[0.5984825833477166, 0.7020958083368432]",30,60
2797,"[0.4462924203896705, 0.7894211577026773]",25,49
2457,"[0.21957691732939486, 0.7769461078337938]",26,51
1222,"[0.8594894603010481, 0.5773453093643587]",2,2
1743,"[0.7788720287058553, 0.6996007984339789]",2,2
5315,"[0.2965876812682555, 0.6127744511763601]",23,46
333,"[0.7726678128202993, 0.5588822354733162]",2,4
3079,"[0.5355247421119886, 0.6966067864228994]",26,51
599,"[0.7008334579145644, 0.6756487026289927]",17,33
2855,"[0.16000149499137012, 0.7185628742204994]",31,62
2435,"[0.3913327851616427, 0.7844311376842115]",4,6
3687,"[0.4530946329826079, 0.901197604839888]",8,15
1460,"[0.7079533562466797, 0.6501996008539229]",28,55
3259,"[0.47882717894483473, 0.6332335330038764]",26,51
3983,"[0.3758035580755438, 0.7519960080251145]",31,62
740,"[0.5754783973662371, 0.7799401198448733]",22,44
4529,"[0.4089923755343858, 0.38922155690193866]",17,33
229,"[0.7825721333560146, 0.5828343313492148]",4,7
5676,"[0.498448946028611, 0.28842315366352794]",2,2
499,"[0.6463970698121344, 0.6332335330038764]",26,51
8,"[0.9182986993560805, 0.6766467067035984]",4,6
1978,"[0.5848781581618419, 0.6681636726367501]",18,34
903,"[0.4100575571843469, 0.8498003991815333]",30,59
2890,"[0.7178576767823951, 0.9091816367276084]",26,51
4450,"[0.39252877858968377, 0.23103792412483906]",24,47
5925,"[0.57796382118959, 0.010978043827887498]",8,14
2366,"[0.516239348179434, 0.7325349302012912]",24,48
2848,"[0.2025713858470514, 0.7285429141865186]",30,58
1238,"[0.7915420840198488, 0.5858283433602943]",9,17
2584,"[0.13862311256970225, 0.6137724551091408]",19,36
1933,"[0.6859396023333777, 0.5978043912627875]",14,27
4777,"[0.451637015998407, 0.3238522954046169]",17,33
2917,"[0.7397032441333644, 0.7744510977891047]",9,17
950,"[0.7393668709821428, 0.5314371257617725]",29,57
1718,"[0.7597174465513805, 0.8782435129676825]",12,22
2184,"[0.5081850799754374, 0.7714570859198501]",28,55
2864,"[0.8914262221488308, 0.9151696607497675]",2,3
5564,"[0.49968231424090476, 0.21007984040184477]",14,26
4683,"[0.5476341755028534, 0.3488023952132963]",14,27
139,"[0.6030049334638864, 0.6192614771649094]",24,48
4745,"[0.3968455673459901, 0.36477045920147455]",28,54
2018,"[0.6696815667485393, 0.8253493014810691]",13,26
252,"[0.5859059650142721, 0.5993013973037834]",30,59
4834,"[0.40299372103524966, 0.4336327345344413]",30,59
1091,"[0.4358648527416355, 0.5703592815512438]",31,61
2017,"[0.677119150846389, 0.8243512974064635]",12,22
4185,"[0.4038159665145382, 0.6521956087903968]",28,55
3206,"[0.39310808789829976, 0.8692614770762689]",20,39
2902,"[0.6561145163734735, 0.7814371258149568]",32,62
913,"[1.0, 0.5179640719601083]",2,2
2416,"[0.35610704140998395, 0.7639720558566951]",26,51
3471,"[0.4725295260787297, 0.8323353293650964]",9,17
1282,"[0.8634511885206455, 0.7150698602430294]",2,2
4633,"[0.6062939153810406, 0.40968063872945504]",10,20
2308,"[0.6555725818491103, 0.6531936128650024]",8,16
2119,"[0.5287412169178167, 0.8667664671024922]",15,29
912,"[0.371598893698552, 0.8338323354060924]",32,62
4005,"[0.49009567947092375, 0.5918163672406285]",21,41
2159,"[0.6983480340912115, 0.7485029940476445]",4,7
5919,"[0.29989535057089695, 0.20708582839076525]",31,62
1090,"[0.44126551053339014, 0.5698602794430285]",30,59
2962,"[0.6733629839999332, 0.5788423153344422]",12,22
4388,"[0.5984265211514203, 0.34530938123582644]",2,6
3693,"[0.408599940200146, 0.901197604839888]",14,26
937,"[0.8259642696909845, 0.5214570857957533]",20,38
4328,"[0.36915084467272996, 0.5938123752480148]",30,59
4090,"[0.38830542681392655, 0.9241516965702686]",25,49
1251,"[0.7335550904441048, 0.6177644711239135]",19,37
5391,"[0.3543130512745615, 0.5419161677650945]",6,11
5964,"[0.29101883690089003, 0.06536926149732178]",32,62
5649,"[0.4601210943341742, 0.27445109782456095]",12,23
4493,"[0.3754671849243222, 0.3612774450821798]",28,48
4846,"[0.6562827029358062, 0.4416167664930742]",2,2
4491,"[0.3897256690005965, 0.36177644704857015]",20,39
3754,"[0.26803333831817594, 0.8762475050312086]",31,62
4280,"[0.3191620571046862, 0.5958083831844887]",27,53
3709,"[0.29131783525458077, 0.916666666719851]",29,57
4027,"[0.5096800717571691, 0.724051896276268]",6,11
2933,"[0.6100313948287309, 0.787425149695291]",26,51
1793,"[0.8566489759277082, 0.5663672654655587]",2,2
3076,"[0.5564172522055896, 0.6931137724454296]",23,48
4703,"[0.4194946927774825, 0.341816367329269]",29,57
3619,"[0.3859881895661844, 0.6896207584679598]",24,47
4910,"[0.42033562565553656, 0.5019960080428426]",30,58
3540,"[0.3789243534170872, 0.8847305389562319]",31,62
3382,"[0.5178651517392456, 0.7185628742204994]",9,17
3705,"[0.31719988039365293, 0.9076846306866125]",26,51
3805,"[0.4997010016396702, 0.5803393214463506]",4,8
5656,"[0.4045447749999996, 0.28443113779058016]",20,39
2476,"[0.3434930482922867, 0.5119760479379494]",2,2
3053,"[0.7191657945897506, 0.6756487026289927]",2,3
3173,"[0.35369636716841457, 0.6726546906179133]",30,59
2713,"[0.5622664075278803, 0.6112774450644517]",24,46
4289,"[0.273938555836763, 0.5958083831844887]",30,59
893,"[0.46170952309645497, 0.8592814371811621]",23,46
5855,"[0.4958327104139, 0.1866267465632489]",9,17
4611,"[0.5650508297182021, 0.3378243512435839]",25,49
5913,"[0.34775377485229664, 0.1946107783800569]",28,54
1726,"[0.6912281357458179, 0.8712574850836552]",22,42
3177,"[0.3334952907760223, 0.6856287425950119]",32,62
2052,"[0.6720548661925777, 0.8103792415674965]",6,10
5742,"[0.3872776199747745, 0.2959081837266829]",20,39
243,"[0.6607303034834705, 0.5933133732816245]",22,42
4762,"[0.5615189116436535, 0.28842315366352794]",2,4
2805,"[0.3878756166821559, 0.7869261477289006]",30,60
2047,"[0.7028516968086158, 0.808882235597413]",2,4
2765,"[0.4486844072324744, 0.8398203592864265]",30,59
404,"[0.6330355807969322, 0.6851297406286216]",25,48
5524,"[0.43354761549389337, 0.2789421158766364]",14,28
51,"[0.7838241889670738, 0.6192614771649094]",3,6
3412,"[0.30879055165294755, 0.7619760479202212]",32,62
2906,"[0.825497084761683, 0.760978043916528]",8,15
2974,"[0.5878868291240709, 0.5968063872590943]",24,48
5775,"[0.45636492748771845, 0.10628742515235451]",10,19
559,"[0.6223277021939719, 0.6267465070153271]",28,55
3992,"[0.6053969203199685, 0.5693612774766382]",4,7
3620,"[0.3792981013525615, 0.6851297406286216]",24,47
4512,"[0.5348333084240582, 0.3577844311047099]",2,2
1152,"[0.5769733891479688, 0.5768463073979683]",10,19
10,"[0.9029750336298451, 0.6711576846478297]",6,10
1708,"[0.8406338765135422, 0.890718562836566]",2,2
2594,"[0.0555202571378783, 0.6212574849595585]",28,54
3550,"[0.6358013155884886, 0.7250499002090487]",2,4
1615,"[0.8525938107275617, 0.6666666667375791]",9,18
1072,"[0.5552025713920612, 0.5578842315405355]",16,30
5864,"[0.42695096426081947, 0.19311377240997338]",19,36
4590,"[0.751532366569304, 0.30139720564062666]",2,2
5669,"[0.30908955000663824, 0.34530938123582644]",30,60
717,"[0.7431791000116167, 0.7634730538903047]",2,2
1897,"[0.6813051278246153, 0.6417165669288997]",21,41
5405,"[0.25979219613980314, 0.545409181671652]",20,39
3403,"[0.3576394079759684, 0.7504990019841185]",29,57
2124,"[0.5068956495668473, 0.87075848297544]",19,37
319,"[0.6118253849508751, 0.6571856288088627]",28,55
5933,"[0.516463596951341, 0.02345309383859587]",7,13
1673,"[0.8478285244407193, 0.782934131714128]",9,16
3770,"[0.45374869188628564, 0.6866267464568803]",10,20
428,"[0.7725370010422193, 0.5049900199120971]",6,11
4260,"[0.450441022570366, 0.5873253492594654]",9,16
3348,"[0.463970698161179, 0.6831337325503228]",20,39
3673,"[0.2798624607541155, 0.765469061897691]",32,62
5202,"[0.22503363731744586, 0.6172654690866107]",30,60
547,"[0.6757175960452062, 0.6417165669288997]",19,38
263,"[0.8411384362403747, 0.6472055888428435]",2,2
255,"[0.5659291373805088, 0.596307385292704]",31,62
3256,"[0.5004111227396443, 0.6297405188845817]",24,48
